session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,src_bytes,dst_bytes,traffic_volume,packet_rate,error_rate,syn_flag_count,session_count,attack_detected
242,12052,udp,3,568,0,31,3,Safari,0,4073,28730,32803,349.8177076466691,0.6098491708677898,26,22,0
243,2091,tcp,5,877,1,35,1,Chrome,0,26797,63777,90574,50.31500749200905,0.6556360981162899,7,19,0
244,17069,tcp,2,485,1,85,5,Edge,0,63450,50237,113687,287.77028869827444,0.9808464376141597,22,7,1
245,3694,icmp,5,1922,1,17,2,Firefox,1,40641,91411,132052,469.3107274333874,0.16683244936648978,18,13,1
246,2765,tcp,5,492,1,4,4,Chrome,0,97775,60323,158098,167.05124472029289,0.21060643258782374,16,7,0
247,10101,icmp,9,1682,1,15,0,Safari,0,29576,73956,103532,272.26566392603496,0.752295837,1,22,0
248,10078,icmp,1,702,1,17,0,Safari,0,35781,95705,131486,59.60795944459077,0.903705285,29,37,0
249,8165,tcp,3,138,1,59,3,Chrome,0,12862,48893,61755,78.28740682835179,0.9023675594062301,1,32,0
250,3979,icmp,4,656,1,83,2,Firefox,1,19999,93305,113304,195.33951357042164,0.3286613274066942,12,13,0
251,12369,tcp,6,410,0,2,5,Firefox,0,77637,97260,174897,384.2634162519657,0.6126254116029975,20,8,1
252,18549,tcp,4,1045,1,62,3,Edge,0,57629,52622,110251,109.21492245907375,0.5742205443193461,16,8,0
253,13680,udp,1,662,1,51,5,Edge,1,6556,76198,82754,157.2726469791537,0.22918646083392225,6,33,1
254,9550,udp,3,1177,0,71,2,Chrome,0,20683,25036,45719,414.4522804251849,0.9555685436349534,43,38,1
255,10658,icmp,7,1947,1,69,2,Chrome,0,43729,803,44532,274.82090091842844,0.8494045482440259,30,19,0
256,16067,tcp,3,1784,1,75,4,Firefox,0,99178,57089,156267,460.5819098163293,0.4822448460582366,26,6,1
257,3920,icmp,7,655,1,21,2,Safari,1,34941,80855,115796,132.05196987000883,0.8330708604103898,13,27,1
258,1538,udp,1,152,1,25,5,Edge,0,21960,59094,81054,88.62924825050396,0.6040021824743415,37,33,1
259,16673,udp,6,539,0,91,5,Chrome,0,71271,574,71845,17.42533166586301,0.9643289218196536,47,25,1
260,3832,icmp,6,638,1,92,3,Edge,0,51875,18868,70743,110.22758357107551,0.18684534212601334,4,18,0
261,3448,tcp,5,1879,1,9,0,Safari,1,54417,33786,88203,432.76160436269305,0.034065652953225944,44,28,0
262,5760,udp,8,1653,0,74,3,Edge,1,30394,70063,100457,476.5138220721358,0.2545201900953934,48,7,1
263,12125,icmp,7,1348,1,4,5,Safari,0,81826,23186,105012,151.14393381111648,0.18598410621056938,4,29,0
264,16946,tcp,8,278,1,4,0,Edge,0,66412,33942,100354,220.5436481308204,0.37028323268204644,10,19,0
265,14287,udp,9,1555,1,16,2,Chrome,0,42828,40191,83019,355.80096753304804,0.44908233997840385,48,18,0
266,12892,tcp,0,400,1,29,4,Firefox,0,12629,19364,31993,282.3958154469005,0.8366090974983089,11,27,0
267,4015,tcp,7,1571,1,25,3,Firefox,0,79049,1374,80423,67.88000607,0.16597355839243932,38,4,0
268,18910,tcp,8,1547,1,82,5,Edge,1,72696,43048,115744,211.57340124156622,0.9408935136603988,1,16,1
269,11423,icmp,6,496,1,82,0,Firefox,0,9507,70184,79691,68.48340695093461,0.13660566252377349,26,10,0
270,1010,udp,4,1006,0,37,3,Safari,0,88589,99088,187677,307.6181675638623,0.42330964717060116,36,6,0
271,3316,icmp,6,481,0,7,4,Chrome,0,262,23765,24027,488.6223322631882,0.741099382,24,30,1
272,19831,udp,5,1379,0,29,5,Edge,0,91619,31491,123110,423.56938627753823,0.9682493281562177,9,21,1
273,12597,udp,0,1397,1,39,2,Chrome,0,74943,58331,133274,239.34527364708694,0.9187075213142496,45,9,0
274,13209,tcp,7,737,0,53,0,Firefox,0,29514,53338,82852,235.12902110608655,0.37010134126877525,39,6,0
275,9465,udp,9,345,0,23,0,Safari,1,21339,12133,33472,448.59799417261814,0.4589037750478112,15,34,0
276,16580,icmp,8,1223,1,83,2,Firefox,0,56422,43715,100137,146.45593656163157,0.15928409578115144,24,10,0
277,18566,icmp,5,664,0,46,2,Chrome,0,78752,5627,84379,111.74441665238324,0.095345825,29,4,0
278,512,icmp,7,752,1,3,4,Firefox,1,96980,90442,187422,76.87712483,0.11639831952074675,1,14,0
279,15362,icmp,4,396,1,79,4,Firefox,0,68752,82294,151046,477.90051364937943,0.012784402041639997,22,11,0
280,13492,tcp,1,609,1,68,1,Edge,0,64410,91561,155971,256.7159260983659,0.3309294257692059,42,10,0
281,10523,udp,8,32,1,61,3,Safari,1,72133,41103,113236,446.0413925899422,0.9209067530333211,36,21,1
282,15770,icmp,8,1944,1,40,2,Edge,0,41362,87632,128994,391.30905911087467,0.43472498018638606,22,20,0
283,1589,icmp,4,478,1,21,5,Safari,0,42294,78667,120961,223.3568575801447,0.629407553,45,38,1
284,16571,tcp,8,675,0,59,3,Safari,0,31309,82745,114054,175.06764897900632,0.20197365682395385,49,32,0
285,12495,udp,0,1097,1,58,5,Safari,0,34717,73803,108520,332.0772360057124,0.6416609344679584,14,36,1
286,7574,icmp,1,1152,1,64,1,Safari,0,46298,41918,88216,418.02851839497384,0.2817392451098716,12,18,0
287,6001,udp,7,221,1,79,3,Safari,0,12021,34005,46026,471.7083327748097,0.2909843353008609,28,29,0
288,12381,udp,6,1140,1,52,3,Firefox,0,83749,84776,168525,423.6506121375846,0.6271212446660457,3,19,0
289,8251,udp,5,1388,1,72,0,Safari,0,4891,64118,69009,297.67785546631956,0.6437192918752062,8,36,0
290,7580,icmp,1,417,1,76,3,Edge,0,74660,2311,76971,476.0250162663929,0.00860632,27,11,0
291,2132,icmp,7,1791,1,79,4,Firefox,1,55503,87119,142622,410.7095922600788,0.13358822402038473,14,32,0
292,6688,udp,2,928,1,15,1,Firefox,0,70637,8906,79543,84.18888987454453,0.2877118399642212,40,22,0
293,13195,udp,0,378,1,76,4,Firefox,0,30708,39059,69767,201.43499663092766,0.8978794258384938,3,1,0
294,9860,tcp,6,391,0,69,3,Firefox,0,3816,7196,11012,47.89685063645793,0.24797678193083383,49,34,1
295,6588,icmp,0,1901,0,37,2,Chrome,0,52791,83254,136045,417.72084230877687,0.3629996313582964,34,12,0
296,10937,icmp,0,416,1,60,5,Firefox,0,42513,63798,106311,79.06065467837286,0.033475731783050855,6,24,0
297,18334,tcp,6,358,0,70,5,Chrome,0,73680,54436,128116,138.36339660000982,0.11584876202666616,31,19,1
298,8203,tcp,8,279,0,80,1,Safari,0,85877,95045,180922,104.00471359256633,0.47191859462082486,49,23,0
299,10849,udp,7,131,1,91,1,Edge,0,93808,85283,179091,175.39601880310994,0.6924908099457815,40,20,0
300,19517,udp,5,1900,1,69,2,Safari,1,28514,7959,36473,23.269280025914064,0.7122350594302859,3,35,1
301,13192,icmp,8,62,0,1,3,Firefox,0,35429,59438,94867,366.3867468286751,0.053720328705733844,22,23,0
302,6659,udp,1,661,0,59,2,Firefox,1,73648,71649,145297,16.420187534464578,0.23325022073628932,24,11,1
303,11354,udp,4,685,1,54,2,Edge,0,21001,55425,76426,440.69848097332607,0.15994032478284903,28,21,0
304,8748,tcp,7,662,1,47,3,Safari,0,49967,66210,116177,124.81436620810759,0.031228552,27,8,0
305,12500,tcp,0,1739,0,23,5,Safari,0,54091,42857,96948,192.76286229351197,0.3979334157068729,42,34,1
306,11148,udp,9,702,1,88,4,Edge,0,87012,27254,114266,367.38142336436454,0.8595743532867206,36,25,1
307,6784,icmp,4,1251,1,22,0,Edge,0,87291,40459,127750,413.2367769599481,0.32349160107597796,7,35,0
308,17656,tcp,2,1071,1,94,2,Safari,1,26811,62260,89071,202.01508712421528,0.2239109058353982,6,1,1
309,9430,icmp,2,1348,1,15,4,Safari,0,85246,82997,168243,376.26673841061177,0.8473719797940052,26,9,0
310,11212,udp,0,131,1,49,3,Edge,0,11844,86516,98360,393.36087947695626,0.8763605597049585,38,35,0
311,17547,tcp,4,1064,1,76,0,Chrome,0,26819,60571,87390,398.0662827445714,0.18610571837996626,46,14,0
312,12942,icmp,5,888,1,98,5,Chrome,0,13861,32998,46859,356.52021000858804,0.43411710700006756,34,23,1
313,5580,udp,2,1826,0,88,2,Chrome,1,36571,84784,121355,216.36342342802476,0.8128539192169204,38,19,1
314,2604,icmp,9,535,1,25,5,Edge,0,89769,61473,151242,70.15050636562978,0.6609062374634239,45,38,1
315,2305,icmp,8,1644,1,8,5,Safari,0,78844,87439,166283,211.78039311977284,0.12737136690485507,1,12,0
316,5564,icmp,2,1056,1,55,5,Chrome,0,62680,24170,86850,430.4860865938313,0.3870939535907999,0,10,0
317,8753,icmp,5,1781,1,81,3,Safari,0,91142,58405,149547,9.683811730836226,0.3551262290185414,38,21,0
318,14096,tcp,7,1354,0,24,2,Edge,0,2029,41259,43288,177.92397744167707,0.3234828226829356,18,9,0
319,14021,icmp,5,979,0,53,4,Chrome,1,46136,35633,81769,396.2197897838022,0.12340108201744537,33,26,1
320,7306,icmp,8,1241,1,22,4,Safari,1,30182,75919,106101,428.37531751701334,0.8718244756183159,5,9,1
321,17376,udp,7,210,1,28,3,Chrome,0,19577,69617,89194,40.795411063883996,0.6744772875761108,26,39,1
322,10269,icmp,7,1429,1,30,4,Firefox,0,96748,50378,147126,175.62688587067478,0.3561353523169015,39,12,0
323,18563,icmp,0,1069,0,6,2,Chrome,0,52148,59839,111987,327.5161152593334,0.4302494439419884,35,38,0
324,11247,udp,6,547,0,68,0,Edge,1,69804,15579,85383,371.0001574730437,0.4354800290065599,38,25,0
325,8051,icmp,9,106,1,42,1,Firefox,0,89434,38459,127893,281.5470244775867,0.21819872021245623,48,37,0
326,11955,udp,0,1306,1,26,1,Firefox,0,15164,48046,63210,106.68735911698838,0.6214692664125879,42,10,0
327,3600,tcp,0,230,1,41,0,Firefox,0,22138,18053,40191,141.38474279728456,0.26035368962813543,18,21,0
328,9951,tcp,5,608,1,11,3,Safari,0,31432,71721,103153,69.71878284095447,0.7146619047628284,12,37,0
329,810,tcp,8,412,1,18,3,Chrome,0,17218,31719,48937,485.3110416,0.26249673615157076,24,28,0
330,19014,icmp,9,1125,0,15,1,Chrome,0,14841,88865,103706,331.7551455827444,0.066396418,22,2,0
331,18584,icmp,0,531,1,53,4,Firefox,0,53626,22235,75861,277.4812003719037,0.29829681559752896,34,31,1
332,17669,icmp,5,504,1,42,5,Chrome,0,71519,4081,75600,367.04118664025043,0.5357051507733196,18,17,0
333,9180,udp,4,1957,1,73,2,Edge,1,18827,43057,61884,310.6245881977286,0.12002455820036362,33,12,1
334,5928,icmp,1,89,0,14,4,Chrome,0,97847,29088,126935,312.2201962,0.004142935,24,37,0
335,14000,icmp,7,1258,0,71,5,Safari,0,46152,98374,144526,483.03047342544625,0.040396247,48,14,0
336,12181,tcp,2,1244,1,73,1,Safari,0,48994,31587,80581,487.59853932064664,0.7301790471517335,13,38,0
337,14256,udp,1,725,0,30,5,Safari,0,77749,80873,158622,427.65732784467104,0.3148673746669898,49,27,1
338,15078,tcp,4,1921,1,55,3,Safari,0,9241,31018,40259,26.53788766639876,0.17287182224068764,36,29,0
339,19743,udp,7,1095,1,94,3,Edge,0,78382,18130,96512,382.6638527802326,0.9365045378606139,41,28,1
340,10348,icmp,3,180,1,12,2,Firefox,0,97489,92714,190203,451.9119447651099,0.2636007638222124,6,23,0
341,1233,icmp,8,824,1,48,2,Safari,0,84247,19268,103515,80.69299888372765,0.15615376255794133,32,18,0
342,17284,tcp,1,663,0,59,0,Firefox,0,25428,34262,59690,292.7058978770643,0.8581343541155795,16,26,0
343,6097,tcp,8,946,1,9,4,Chrome,1,99361,53769,153130,328.9055232793958,0.7799017970398249,3,9,1
344,6805,icmp,1,1011,1,38,4,Chrome,0,6812,15142,21954,435.89428318474705,0.9971861135760711,45,28,1
345,15524,tcp,1,1406,1,89,4,Chrome,1,72245,26907,99152,440.71872968901056,0.18849720349981203,5,14,1
346,16085,icmp,3,1498,1,56,2,Safari,1,12666,84934,97600,263.1767567,0.19812586712399527,47,20,1
347,3635,tcp,6,790,0,1,3,Chrome,0,83322,11353,94675,478.4186748951519,0.15282735651109491,17,19,0
348,15660,tcp,2,320,0,29,1,Edge,0,64782,48319,113101,95.90101708847425,0.310459623,13,35,0
349,5712,tcp,9,430,1,47,4,Edge,0,86172,3306,89478,285.3673098825271,0.1423908995375911,49,2,0
350,11600,udp,6,1223,0,49,0,Edge,0,11868,53990,65858,130.50241732346788,0.639527828,28,9,0
351,8551,tcp,7,946,1,3,3,Edge,0,3327,43439,46766,195.31319431467654,0.7367266281387421,5,21,0
352,13632,icmp,2,441,1,11,1,Edge,0,60561,38679,99240,499.73961229063485,0.4161060995895497,27,7,0
353,2162,udp,6,1037,0,94,4,Safari,0,56009,70644,126653,78.34317661981935,0.47537603871501577,18,16,1
354,3183,tcp,0,1815,0,6,3,Edge,0,80393,93241,173634,134.20976000723672,0.7171966986263955,33,34,0
355,6028,icmp,3,822,1,58,5,Chrome,0,13107,40689,53796,3.984242847553885,0.9011220935393432,14,4,1
356,1966,tcp,4,1989,1,74,5,Firefox,0,62744,20220,82964,61.381041307561134,0.7753184312430385,29,12,1
357,2136,tcp,9,1111,1,66,2,Edge,1,42085,17387,59472,384.5283741001262,0.7674851547607869,17,4,1
358,11460,tcp,4,1642,1,39,5,Chrome,1,52346,79636,131982,19.957148842791277,0.5359203920378217,41,35,1
359,3673,udp,0,681,1,50,0,Edge,0,69239,27489,96728,436.5033200553833,0.8486958169227747,40,30,0
360,3785,tcp,2,1571,1,64,2,Chrome,0,7648,29363,37011,374.52277388130085,0.024137402,41,3,0
361,1375,icmp,3,690,1,82,0,Edge,1,19223,6822,26045,407.5063079811808,0.7391527750205906,4,28,0
362,16282,tcp,9,537,1,56,3,Chrome,0,40821,75671,116492,129.5731830291001,0.14229761562058385,37,31,0
363,17708,udp,8,241,0,63,4,Edge,0,82394,98570,180964,329.96117479736387,0.7824991016452535,45,1,1
364,3324,udp,9,1911,1,15,1,Safari,0,99813,96559,196372,109.41042657753735,0.45139834779885957,2,18,0
365,11963,icmp,7,606,0,93,3,Edge,0,37499,98342,135841,451.55147777927556,0.5559444084601147,41,4,1
366,14258,tcp,4,1306,1,76,0,Safari,0,66218,37568,103786,252.05871811670988,0.2650457178760951,15,9,0
367,18702,icmp,9,428,0,61,2,Safari,0,90369,19197,109566,177.5222891093877,0.18893085870786208,28,25,0
368,9393,udp,6,1557,1,94,3,Safari,1,34288,50943,85231,4.163104680940426,0.906319937,38,6,1
369,12065,udp,0,821,0,59,2,Edge,1,94589,43454,138043,45.158708033068386,0.8083863456488838,1,18,1
370,14304,tcp,7,949,0,96,1,Safari,1,88739,76764,165503,58.82625544643425,0.6324247,44,19,1
371,2046,udp,8,1368,0,90,2,Safari,0,24107,41781,65888,458.2950656148803,0.17670321050221993,7,32,0
372,16364,udp,6,389,0,83,2,Edge,0,28648,6697,35345,256.09631594110346,0.7981496142875963,45,26,0
373,19804,icmp,0,1007,1,56,2,Edge,0,50556,18711,69267,4.660195246485509,0.9070555051349389,21,28,0
374,4535,icmp,6,795,1,28,4,Safari,0,93235,69516,162751,111.07365694380412,0.702977735,0,37,0
375,17672,udp,9,628,1,65,5,Chrome,0,81539,79174,160713,126.68242770057545,0.6309295226105491,23,10,1
376,2267,icmp,6,1528,1,51,4,Chrome,0,58523,28894,87417,310.01924064321275,0.7063902579667051,8,31,0
377,14682,udp,2,471,0,24,2,Edge,1,14632,13743,28375,133.8848505606195,0.6073782234532539,2,11,0
378,8392,tcp,5,261,0,92,3,Chrome,0,43086,54783,97869,339.9037670786725,0.48063353631423644,45,12,1
379,7931,udp,6,916,1,38,5,Chrome,0,71822,26334,98156,443.6680898522705,0.8096792041471191,8,7,1
380,7703,icmp,9,1490,1,32,5,Edge,0,4647,33623,38270,65.55600982,0.20673121338543954,18,11,0
381,8304,udp,0,290,0,98,5,Firefox,0,44776,87786,132562,464.5071596,0.5842019391353013,3,12,1
382,8538,udp,2,1769,0,89,0,Safari,0,96744,33661,130405,125.87479783866432,0.5733459068306853,10,7,0
383,3571,udp,2,1847,0,59,1,Firefox,0,83385,1259,84644,100.94720108782549,0.24076951779922973,4,17,0
384,16905,icmp,9,1252,0,56,2,Safari,0,39298,21528,60826,260.3076832576658,0.5090724250380056,0,21,0
385,16495,tcp,6,1583,1,20,5,Edge,0,60365,52010,112375,352.4155372211251,0.2967935003956709,11,17,0
386,16364,udp,0,1196,1,81,0,Firefox,1,97251,78055,175306,76.42492517551328,0.9698405378651421,21,6,1
387,1686,tcp,2,223,1,91,5,Firefox,0,32771,60257,93028,419.1593109444828,0.9152905425437816,31,31,1
388,6659,tcp,9,516,1,97,0,Safari,0,24045,98694,122739,199.42199419563588,0.9100354282707194,45,9,0
389,1621,tcp,6,314,1,67,0,Edge,1,32435,64394,96829,223.7652201,0.9234412228177276,32,1,1
390,2103,udp,3,37,1,68,2,Safari,0,34487,2456,36943,361.9906851203586,0.9896163535476242,6,4,0
391,18933,icmp,1,1322,1,87,0,Firefox,0,93678,72230,165908,166.02051794688632,0.2211556613530048,16,12,0
392,4327,udp,3,1607,1,68,0,Firefox,0,41791,19346,61137,98.15980404032175,0.16517582950476473,13,35,0
393,14802,udp,0,730,1,29,4,Safari,0,75984,32156,108140,314.05402739403047,0.470062829,3,19,0
394,19096,tcp,9,1542,1,92,3,Firefox,1,47423,29825,77248,237.03939839532842,0.8530093363683824,9,34,1
395,3841,udp,9,1330,1,31,4,Firefox,0,75383,78506,153889,447.61056362599805,0.13996220286623529,1,16,0
396,13380,icmp,8,1891,1,99,3,Firefox,0,24844,87132,111976,425.0514962143726,0.002207508,27,2,0
397,16539,icmp,0,161,1,24,2,Edge,0,84718,57047,141765,325.4643615,0.21776857149427453,27,38,0
398,6658,udp,9,1892,1,53,3,Firefox,1,79218,45749,124967,174.28085620605552,0.6722506212734427,7,32,1
399,12433,udp,2,1297,1,51,2,Edge,0,66030,14553,80583,54.78535595021047,0.6003842489643121,23,2,0
400,19936,tcp,1,191,1,66,5,Edge,1,93542,11361,104903,75.33983203,0.6793719261368798,24,21,1
401,2963,tcp,4,1555,1,28,0,Safari,0,24201,87367,111568,133.4682255077042,0.055948251,22,36,0
402,5725,udp,7,1697,0,34,4,Firefox,1,6072,49993,56065,284.65126212357166,0.718471307,30,22,1
403,15213,icmp,5,919,0,29,3,Chrome,1,69434,13117,82551,418.24756213572056,0.306669625,36,36,1
404,7704,udp,2,1475,1,99,5,Safari,0,1759,93674,95433,301.85153750519055,0.26733918062643725,48,13,1
405,15354,icmp,4,1071,1,8,1,Chrome,0,95620,35532,131152,442.7463545746703,0.13186583472368663,48,31,0
406,10250,icmp,4,1187,1,31,4,Safari,1,80134,81871,162005,392.08256588808473,0.3260447134684591,28,21,1
407,15215,icmp,4,987,1,96,3,Edge,1,93008,21217,114225,267.5203927145272,0.011044702856447097,37,36,1
408,9863,tcp,6,780,1,51,4,Firefox,0,86875,62902,149777,184.5753629575286,0.63200589,32,10,1
409,913,tcp,7,1698,0,69,4,Edge,0,16693,35708,52401,40.582268247932475,0.066583249,13,36,0
410,13612,icmp,2,860,1,39,1,Safari,0,89851,4471,94322,215.29477732460936,0.6128372914567034,2,10,0
411,13175,tcp,5,1485,0,44,3,Chrome,0,16839,92639,109478,444.8669056359234,0.6763708465963861,13,21,0
412,11301,udp,1,990,1,46,3,Edge,0,91585,29803,121388,157.5093761172036,0.5098652577803048,6,11,0
413,10954,tcp,0,423,1,2,5,Edge,0,44400,72087,116487,316.3455932651394,0.4621503414961431,17,7,0
414,10678,icmp,3,30,1,47,4,Edge,0,36617,98344,134961,176.25871221711688,0.4073894905125762,6,38,0
415,12626,udp,7,1020,1,75,3,Chrome,1,42283,89711,131994,149.85345129784625,0.6873193753551142,21,16,1
416,7285,tcp,4,1366,0,88,2,Safari,0,67432,38555,105987,131.59821391048675,0.8316483076533622,37,29,1
417,9101,tcp,0,131,0,16,1,Chrome,0,47628,33618,81246,193.40812640416084,0.40245160534573565,21,37,0
418,14616,icmp,3,1597,1,48,2,Edge,0,20459,26291,46750,264.4358275502422,0.4699827834470739,0,6,0
419,15862,udp,7,1241,0,73,2,Firefox,0,57801,69356,127157,311.4024503367583,0.7437328671276181,20,16,0
420,1884,tcp,0,598,0,31,5,Edge,0,93874,22404,116278,307.1200632803185,0.6270850473656249,6,4,1
421,5737,udp,3,421,1,99,3,Firefox,1,99354,68473,167827,135.1763881,0.6501380755345798,24,1,1
422,15167,tcp,5,658,1,12,3,Edge,0,15833,7198,23031,138.48691227115097,0.222055019,37,28,0
423,13077,icmp,3,1977,1,4,2,Chrome,0,6559,88413,94972,387.2996514,0.6634283885524859,15,1,0
424,11523,tcp,5,343,1,99,4,Firefox,0,63796,73360,137156,35.849273002169035,0.8723072403691274,27,4,1
425,13570,udp,5,313,0,72,0,Chrome,1,71947,42913,114860,404.47709340240584,0.3648116836320293,40,5,0
426,13056,icmp,7,1453,1,26,2,Firefox,1,78576,15256,93832,94.61665676,0.27633892764243484,22,38,0
427,16290,icmp,3,145,1,60,3,Safari,0,20838,901,21739,241.55672554899513,0.4065593990267611,32,22,0
428,2994,udp,9,1758,0,28,4,Safari,0,3565,96569,100134,120.76703204589126,0.7034068274297509,1,12,0
429,14389,udp,1,997,1,53,4,Firefox,1,68244,82076,150320,154.18787971528505,0.15318606549317493,36,26,1
430,17552,tcp,8,1518,1,35,4,Chrome,0,26793,42860,69653,419.30494317942254,0.7259600767352837,20,1,1
431,10519,udp,1,1721,0,54,1,Safari,1,69994,85953,155947,58.437690258602764,0.4172149732669532,1,25,0
432,17523,udp,7,315,0,96,2,Edge,1,10621,38760,49381,83.32469161828807,0.3772883927387626,38,33,1
433,16525,icmp,7,734,1,40,0,Safari,1,57802,67706,125508,275.35433298470485,0.40975585324560126,38,10,0
434,6493,icmp,4,171,1,11,5,Edge,0,32915,19552,52467,453.31625810167805,0.7071634966257528,23,38,1
435,1077,tcp,6,52,0,91,2,Firefox,0,32067,34465,66532,237.47948743689625,0.22452514161919457,44,16,0
436,9110,icmp,4,533,1,25,3,Safari,0,57754,73017,130771,471.70474306339446,0.6112099498967867,27,18,0
437,4302,icmp,5,323,1,5,0,Edge,0,23799,90752,114551,447.47707005925395,0.888084293,1,8,0
438,10217,udp,6,1735,0,43,2,Edge,0,72557,46934,119491,254.65905078565106,0.13076192450538393,15,5,0
439,16237,udp,0,1951,1,24,0,Chrome,0,67800,55110,122910,452.32704693292794,0.4969312811945844,41,12,0
440,7745,tcp,4,1726,1,9,3,Edge,0,49648,58953,108601,176.7460871668629,0.9949395475001305,8,24,0
441,2608,udp,5,52,0,64,4,Firefox,1,94109,60980,155089,258.12524024732556,0.37377853202377265,4,8,1
442,10806,icmp,0,810,1,10,4,Safari,1,75208,13765,88973,229.7865113409196,0.27026584813769194,19,32,1
443,5209,icmp,0,122,1,56,4,Safari,0,40525,35607,76132,460.43286527378865,0.8022748832333122,30,39,1
444,8493,udp,3,1331,1,70,4,Edge,1,83191,35655,118846,494.57943692767077,0.782006416,23,1,1
445,18235,udp,3,500,1,27,0,Safari,1,58549,30054,88603,323.7566759019607,0.8585437735384958,2,24,0
446,4672,udp,9,343,1,38,1,Safari,0,4374,71570,75944,75.60061132976402,0.7946392082394842,9,16,0
447,1904,icmp,0,1766,1,31,5,Chrome,0,7779,74244,82023,413.9403295444885,0.7197655907334706,6,37,0
448,16842,icmp,8,1142,1,6,3,Edge,0,34136,78887,113023,96.55363004693834,0.47702079066982184,0,36,0
449,11256,tcp,5,147,1,44,0,Safari,0,74338,25579,99917,220.52187576490348,0.13498677580063978,28,3,0
450,16941,tcp,3,48,0,36,2,Chrome,0,76071,26182,102253,277.8030029,0.6592004116209618,28,14,0
451,16423,icmp,4,648,1,89,4,Firefox,0,5255,18563,23818,273.9419323982885,0.27233830861719155,10,12,0
452,10447,udp,7,669,1,49,4,Firefox,0,91089,31642,122731,371.73408815370817,0.25785969396530006,26,22,0
453,13503,tcp,5,1323,1,61,5,Chrome,1,51507,88089,139596,369.06442432782194,0.28565836431003866,18,12,1
454,8463,udp,1,383,0,84,3,Chrome,0,20278,72634,92912,233.18099173843476,0.1370349043270751,17,14,0
455,5022,icmp,4,1103,1,38,1,Safari,0,54035,87055,141090,476.5299812576946,0.3434253965161559,20,5,0
456,7901,icmp,7,1963,0,4,4,Safari,0,83668,74510,158178,274.9319439820612,0.9664399563482511,9,33,1
457,10067,icmp,5,475,1,1,2,Safari,1,37971,62820,100791,169.23833526487027,0.6199329032935609,16,10,1
